"Year","Month","sex","race","obitos","age_x"
2018,7,"Male","Brown",1029,35
2018,8,"Male","Brown",1047,35
2018,9,"Male","Brown",1095,35
2018,10,"Male","Brown",1063,35
2018,11,"Male","Brown",966,35
2018,12,"Male","Brown",1111,35
2019,1,"Male","Brown",1097,35
2019,2,"Male","Brown",983,35
2019,3,"Male","Brown",1077,35
2019,4,"Male","Brown",1054,35
2019,5,"Male","Brown",1060,35
2019,6,"Male","Brown",1046,35
2019,7,"Male","Brown",1007,35
2019,8,"Male","Brown",1016,35
2019,9,"Male","Brown",1009,35
2019,10,"Male","Brown",1004,35
2019,11,"Male","Brown",989,35
2019,12,"Male","Brown",1064,35
2020,1,"Male","Brown",1115,35
2020,2,"Male","Brown",1051,35
2020,3,"Male","Brown",1127,35
2020,4,"Male","Brown",1199,35
2020,5,"Male","Brown",1390,35
2020,6,"Male","Brown",1193,35
2020,7,"Male","Brown",1226,35
2020,8,"Male","Brown",1260,35
2020,9,"Male","Brown",1159,35
2020,10,"Male","Brown",1179,35
2020,11,"Male","Brown",1178,35
2020,12,"Male","Brown",1302,35
2010,8,"Male","Brown",990,40
2010,9,"Male","Brown",1023,40
2010,10,"Male","Brown",1022,40
2010,11,"Male","Brown",974,40
2010,12,"Male","Brown",1093,40
2011,1,"Male","Brown",1121,40
2011,2,"Male","Brown",918,40
2011,3,"Male","Brown",989,40
2011,4,"Male","Brown",967,40
2011,5,"Male","Brown",998,40
2011,6,"Male","Brown",1094,40
2011,7,"Male","Brown",1028,40
2011,8,"Male","Brown",1011,40
2011,9,"Male","Brown",955,40
2011,10,"Male","Brown",995,40
2011,11,"Male","Brown",1009,40
2011,12,"Male","Brown",1065,40
2012,1,"Male","Brown",1081,40
2012,2,"Male","Brown",959,40
2012,3,"Male","Brown",1066,40
2012,4,"Male","Brown",1036,40
2012,5,"Male","Brown",1049,40
2012,6,"Male","Brown",1039,40
2012,7,"Male","Brown",1073,40
2012,8,"Male","Brown",1019,40
2012,9,"Male","Brown",1038,40
2012,10,"Male","Brown",1074,40
2012,11,"Male","Brown",969,40
2012,12,"Male","Brown",1096,40
2013,1,"Male","Brown",1090,40
2013,2,"Male","Brown",979,40
2013,3,"Male","Brown",1122,40
2013,4,"Male","Brown",1028,40
2013,5,"Male","Brown",1138,40
2013,6,"Male","Brown",1044,40
2013,7,"Male","Brown",1047,40
2013,8,"Male","Brown",1097,40
2013,9,"Male","Brown",1009,40
2013,10,"Male","Brown",996,40
2013,11,"Male","Brown",1063,40
2013,12,"Male","Brown",1055,40
2014,1,"Male","Brown",1099,40
2014,2,"Male","Brown",985,40
2014,3,"Male","Brown",1039,40
2014,4,"Male","Brown",1076,40
2014,5,"Male","Brown",1063,40
2014,6,"Male","Brown",1000,40
2014,7,"Male","Brown",1003,40
2014,8,"Male","Brown",1061,40
2014,9,"Male","Brown",1065,40
2014,10,"Male","Brown",1122,40
2014,11,"Male","Brown",1068,40
2014,12,"Male","Brown",1120,40
2015,1,"Male","Brown",1132,40
2015,2,"Male","Brown",983,40
2015,3,"Male","Brown",1074,40
2015,4,"Male","Brown",1079,40
2015,5,"Male","Brown",1089,40
2015,6,"Male","Brown",1035,40
2015,7,"Male","Brown",1046,40
2015,8,"Male","Brown",1026,40
2015,9,"Male","Brown",1100,40
2015,10,"Male","Brown",1046,40
2015,11,"Male","Brown",1076,40
2015,12,"Male","Brown",1191,40
2016,1,"Male","Brown",1165,40
2016,2,"Male","Brown",1049,40
2016,3,"Male","Brown",1147,40
2016,4,"Male","Brown",1177,40
2016,5,"Male","Brown",1094,40
2016,6,"Male","Brown",1120,40
2016,7,"Male","Brown",1168,40
2016,8,"Male","Brown",1059,40
2016,9,"Male","Brown",1042,40
2016,10,"Male","Brown",1095,40
2016,11,"Male","Brown",1065,40
2016,12,"Male","Brown",1174,40
2017,1,"Male","Brown",1194,40
2017,2,"Male","Brown",1058,40
2017,3,"Male","Brown",1192,40
2017,4,"Male","Brown",1135,40
2017,5,"Male","Brown",1199,40
2017,6,"Male","Brown",1112,40
2017,7,"Male","Brown",1162,40
2017,8,"Male","Brown",1152,40
2017,9,"Male","Brown",1041,40
2017,10,"Male","Brown",1082,40
2017,11,"Male","Brown",1063,40
2017,12,"Male","Brown",1199,40
2018,1,"Male","Brown",1210,40
2018,2,"Male","Brown",1029,40
2018,3,"Male","Brown",1179,40
2018,4,"Male","Brown",1077,40
2018,5,"Male","Brown",1161,40
2018,6,"Male","Brown",1095,40
2018,7,"Male","Brown",1127,40
2018,8,"Male","Brown",1091,40
2018,9,"Male","Brown",1078,40
2018,10,"Male","Brown",1146,40
2018,11,"Male","Brown",1056,40
2018,12,"Male","Brown",1217,40
2019,1,"Male","Brown",1189,40
2019,2,"Male","Brown",1030,40
2019,3,"Male","Brown",1142,40
2019,4,"Male","Brown",1148,40
2019,5,"Male","Brown",1150,40
2019,6,"Male","Brown",1172,40
2019,7,"Male","Brown",1042,40
2019,8,"Male","Brown",1123,40
2019,9,"Male","Brown",1146,40
2019,10,"Male","Brown",1123,40
2019,11,"Male","Brown",1110,40
2019,12,"Male","Brown",1200,40
2020,1,"Male","Brown",1168,40
